<tab:targetpop_in_wwt>
            0.031437	            0.025828	            0.061742	            0.053579	            0.018441	            0.019233	            0.029451	            0.024057	            0.058360	            0.050158	            0.013926	            0.014417
            0.020185	            0.055181	            0.004288	            0.023360	            0.222866	            0.224485	            0.030530	            0.078122	            0.007830	            0.037287	            0.363421	            0.373301
            0.013521	            0.013460	            0.021575	            0.023596	            0.015119	            0.015823	            0.013604	            0.013647	            0.021908	            0.024054	            0.015315	            0.016186
         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	           -0.011263	           -0.009301	            0.019493	            0.009127	           -0.052043	           -0.051045
         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	            0.784485	            0.823013	            0.696937	            0.857547	            0.301878	            0.324998
         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	            0.041178	            0.041577	            0.050038	            0.050837	            0.050383	            0.051835
            0.067581	            0.072109	            0.126383	            0.129958	            0.072433	            0.075651	            0.070361	            0.075403	            0.132110	            0.135884	            0.076266	            0.080036
            0.115729	            0.120267	            0.112734	            0.121244	            0.116347	            0.117221	            0.114653	            0.119284	            0.111085	            0.119859	            0.115651	            0.116415
        12497.000000	        10904.000000	         5354.000000	         4583.000000	         7033.000000	         6201.000000	        12497.000000	        10904.000000	         5354.000000	         4583.000000	         7033.000000	         6201.000000
            5.405940	            3.682010	            8.189396	            5.156118	            1.487651	            1.477449	            4.971393	            5.419042	            3.743608	           14.975152	            9.220519	            9.358559
