<tab:targetpop_out_wwt>
           -0.000036	           -0.003509	           -0.005739	           -0.005652	           -0.014782	           -0.018668	            0.005723	            0.005803	            0.005522	           -0.000009	           -0.004558	           -0.007031	           -0.006136	           -0.016037	           -0.018255	            0.006837	            0.005510	            0.004748
            0.993519	            0.538622	            0.385287	            0.437634	            0.149750	            0.102829	            0.276018	            0.301421	            0.379110	            0.998476	            0.430731	            0.304541	            0.410357	            0.120588	            0.114707	            0.204153	            0.351014	            0.477849
            0.004403	            0.005705	            0.006609	            0.007281	            0.010257	            0.011436	            0.005252	            0.005614	            0.006276	            0.004580	            0.005784	            0.006846	            0.007452	            0.010325	            0.011565	            0.005382	            0.005906	            0.006687
         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	           -0.000046	           -0.010091	           -0.008335	           -0.004250	           -0.004176	            0.006492	            0.006574	           -0.005989	           -0.007421
         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	            0.996182	            0.414080	            0.539874	            0.754128	            0.817056	            0.676854	            0.643143	            0.734972	            0.706507
         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	            0.009659	            0.012354	            0.013594	            0.013568	            0.018051	            0.015574	            0.014187	            0.017687	            0.019703
            0.718866	            0.746221	            0.758201	            0.726371	            0.760552	            0.783674	            0.727699	            0.761137	            0.762799	            0.719422	            0.747468	            0.759786	            0.727691	            0.762106	            0.785615	            0.729102	            0.763080	            0.765213
            0.137139	            0.143484	            0.149031	            0.130469	            0.141566	            0.152857	            0.143807	            0.146032	            0.147438	            0.139152	            0.145721	            0.151756	            0.131488	            0.142305	            0.153995	            0.146993	            0.149544	            0.151331
        22240.000000	        13970.000000	        12044.000000	        11232.000000	         6317.000000	         5328.000000	        10783.000000	         7448.000000	         6532.000000	        22240.000000	        13970.000000	        12044.000000	        11232.000000	         6317.000000	         5328.000000	        10783.000000	         7448.000000	         6532.000000
            0.000066	            0.378216	            0.754087	            0.602700	            2.076925	            2.664785	            1.187395	            1.068756	            0.774163	            2.282813	            2.477729	            1.728288	            1.296262	            0.898749	            0.868045	            1.997728	            1.483476	            1.309600
