<tab:targetpop_migpuma_out>
            0.000203	           -0.004310	           -0.007123	           -0.003902	           -0.013330	           -0.017965	           -0.003988	           -0.004164	           -0.007712	           -0.000298	           -0.005678	           -0.008669	           -0.004940	           -0.015312	           -0.018368	           -0.003465	           -0.003229	           -0.006862
            0.963194	            0.437770	            0.256873	            0.571540	            0.182596	            0.102168	            0.531052	            0.637734	            0.444787	            0.947029	            0.312150	            0.179400	            0.483484	            0.127444	            0.097552	            0.588011	            0.709174	            0.485763
            0.004403	            0.005553	            0.006280	            0.006896	            0.009997	            0.010985	            0.006366	            0.008843	            0.010090	            0.004478	            0.005617	            0.006455	            0.007049	            0.010041	            0.011079	            0.006395	            0.008656	            0.009843
           -0.009855	            0.005865	            0.005472	           -0.009938	            0.007465	            0.005945	            0.014418	            0.018142	            0.019079	           -0.008012	            0.010003	            0.009824	           -0.007843	            0.012093	            0.011617	            0.012542	            0.014442	            0.015536
            0.428787	            0.368933	            0.389349	            0.540241	            0.514845	            0.590360	            0.032883	            0.044264	            0.054081	            0.536655	            0.180151	            0.184844	            0.636642	            0.306369	            0.326526	            0.063379	            0.098290	            0.097551
            0.012454	            0.006526	            0.006356	            0.016225	            0.011460	            0.011042	            0.006755	            0.009015	            0.009900	            0.012966	            0.007461	            0.007407	            0.016600	            0.011819	            0.011837	            0.006754	            0.008733	            0.009373
         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	           -0.007831	           -0.010583	           -0.009398	           -0.012166	           -0.014174	           -0.003115	            0.004370	            0.013266	            0.014033
         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	            0.369475	            0.277683	            0.381285	            0.305401	            0.378255	            0.840789	            0.714866	            0.377565	            0.364000
         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	            0.008724	            0.009747	            0.010733	            0.011868	            0.016083	            0.015503	            0.011962	            0.015031	            0.015455
            0.720185	            0.745241	            0.757997	            0.719548	            0.755191	            0.778541	            0.720672	            0.740452	            0.752332	            0.720831	            0.746419	            0.759417	            0.720995	            0.756900	            0.780574	            0.721802	            0.741688	            0.753608
            0.144433	            0.152761	            0.159410	            0.133261	            0.147495	            0.160201	            0.165546	            0.171455	            0.176513	            0.144433	            0.152761	            0.159410	            0.133261	            0.147495	            0.160201	            0.165546	            0.171455	            0.176513
        24755.000000	        15654.000000	        13576.000000	        12622.000000	         7222.000000	         6130.000000	        20983.000000	        13567.000000	        12410.000000	        24755.000000	        15654.000000	        13576.000000	        12622.000000	         7222.000000	         6130.000000	        20983.000000	        13567.000000	        12410.000000
            0.313262	            0.592375	            0.855178	            0.395457	            0.961061	            1.352547	            2.316003	            2.032366	            1.935932	            2.317358	            2.704067	            1.907571	            1.463148	            0.956541	            0.946593	            2.220853	            2.009778	            1.453796
