<tab:targetpop_in_wwt>
            0.011724	            0.025573	            0.020488	            0.031888	            0.057036	            0.048301	            0.005191	            0.014656	            0.015119	            0.009976	            0.022422	            0.017819	            0.030437	            0.055316	            0.051494	            0.000668	            0.008767	            0.008832
            0.273186	            0.041815	            0.113674	            0.040997	            0.003563	            0.025552	            0.650372	            0.287045	            0.330299	            0.326633	            0.055177	            0.143636	            0.043551	            0.004073	            0.015000	            0.952012	            0.491021	            0.547581
            0.010698	            0.012558	            0.012947	            0.015596	            0.019545	            0.021611	            0.011451	            0.013761	            0.015525	            0.010168	            0.011688	            0.012181	            0.015072	            0.019234	            0.021148	            0.011098	            0.012727	            0.014682
         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	           -0.025387	           -0.016201	           -0.010716	           -0.004303	            0.034088	            0.043280	           -0.053764	           -0.055937	           -0.056119
         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	            0.216149	            0.628679	            0.753844	            0.887744	            0.376136	            0.289228	            0.080316	            0.148098	            0.154349
         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	            0.020522	            0.033497	            0.034169	            0.030480	            0.038507	            0.040825	            0.030726	            0.038656	            0.039378
            0.046111	            0.060589	            0.063909	            0.075174	            0.106405	            0.106574	            0.051908	            0.068512	            0.069343	            0.068095	            0.083551	            0.089672	            0.102611	            0.137789	            0.147582	            0.074524	            0.092712	            0.096742
            0.119586	            0.121878	            0.126432	            0.114552	            0.119739	            0.129226	            0.123280	            0.121166	            0.121011	            0.118737	            0.121107	            0.125737	            0.113834	            0.118559	            0.128259	            0.122280	            0.120673	            0.120394
        24769.000000	        15662.000000	        13581.000000	        12642.000000	         7228.000000	         6140.000000	        11919.000000	         8247.000000	         7250.000000	        24769.000000	        15662.000000	        13581.000000	        12642.000000	         7228.000000	         6140.000000	        11919.000000	         8247.000000	         7250.000000
            1.201069	            4.146736	            2.504199	            4.180332	            8.515824	            4.995065	            0.205498	            1.134256	            0.948417	           11.212497	            7.792365	            7.330825	            6.845568	            4.977485	           10.723920	           11.917532	            8.931571	            9.108333
