<tab:targetpop>
            0.001829	            0.004538	           -0.000269	            0.006692	            0.011784	            0.003191	           -0.001418	            0.001051	           -0.003474	            0.000989	            0.004510	           -0.000137	            0.004742	            0.010527	            0.003417	           -0.001712	            0.000351	           -0.003637
            0.781954	            0.593986	            0.977205	            0.457608	            0.294521	            0.789872	            0.819104	            0.907794	            0.712025	            0.886085	            0.602435	            0.988494	            0.607614	            0.368096	            0.785706	            0.784375	            0.969595	            0.705720
            0.006607	            0.008510	            0.009408	            0.009007	            0.011237	            0.011973	            0.006199	            0.009076	            0.009410	            0.006903	            0.008656	            0.009514	            0.009232	            0.011691	            0.012565	            0.006256	            0.009214	            0.009630
         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000
         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000
         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000
         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	           -0.023719	           -0.009116	           -0.006896	           -0.051285	           -0.025453	           -0.018414	           -0.001699	           -0.004600	            0.006832
         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	            0.246736	            0.725493	            0.811236	            0.035077	            0.321028	            0.482900	            0.931024	            0.883947	            0.847113
         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	         9999.000000	            0.020471	            0.025957	            0.028871	            0.024311	            0.025638	            0.026235	            0.019627	            0.031509	            0.035427
            0.030250	            0.038677	            0.044321	            0.042511	            0.049144	            0.052099	            0.047853	            0.060064	            0.071889	            0.036951	            0.051460	            0.060504	            0.055098	            0.069060	            0.078294	            0.051993	            0.066008	            0.078567
            0.033214	            0.034154	            0.033506	            0.031271	            0.034385	            0.035053	            0.042662	            0.043078	            0.043225	            0.033189	            0.034067	            0.033355	            0.031448	            0.034598	            0.035291	            0.042531	            0.042939	            0.043039
        18597.000000	        11925.000000	        10319.000000	         9659.000000	         5616.000000	         4753.000000	        16819.000000	        11073.000000	        10169.000000	        18597.000000	        11925.000000	        10319.000000	         9659.000000	         5616.000000	         4753.000000	        16819.000000	        11073.000000	        10169.000000
            0.076627	            0.284282	            0.000817	            0.552046	            1.099883	            0.071047	            0.052318	            0.013419	            0.136314	            2.162258	            2.201960	            2.121463	            2.134687	            1.417690	            1.255239	            2.053968	            1.873185	            1.455919
